,model,score_test,score_val,eval_metric,pred_time_test,pred_time_val,fit_time,pred_time_test_marginal,pred_time_val_marginal,fit_time_marginal,stack_level,can_infer,fit_order
124,RandomForest_r34_BAG_L1,0.5434782608695652,0.7055016181229773,accuracy,0.05562734603881836,0.18901944160461426,1.4433717727661133,0.05562734603881836,0.18901944160461426,1.4433717727661133,1,True,60
122,NeuralNetTorch_r41_BAG_L1_FULL,0.5434782608695652,,accuracy,0.028720378875732422,,1.6239094734191895,0.028720378875732422,,1.6239094734191895,1,True,156
123,NeuralNetTorch_r185_BAG_L1_FULL,0.5434782608695652,,accuracy,0.031067371368408203,,2.319507122039795,0.031067371368408203,,2.319507122039795,1,True,186
125,RandomForest_r34_BAG_L1_FULL,0.5434782608695652,,accuracy,0.13752460479736328,0.18901944160461426,1.4433717727661133,0.13752460479736328,0.18901944160461426,1.4433717727661133,1,True,168
126,NeuralNetFastAI_r111_BAG_L1_FULL,0.5217391304347826,,accuracy,0.01515817642211914,,2.0615315437316895,0.01515817642211914,,2.0615315437316895,1,True,172
127,NeuralNetTorch_r31_BAG_L1_FULL,0.4782608695652174,,accuracy,0.019692420959472656,,2.0145368576049805,0.019692420959472656,,2.0145368576049805,1,True,173
128,NeuralNetTorch_r158_BAG_L1_FULL,0.4782608695652174,,accuracy,0.025516748428344727,,4.444815397262573,0.025516748428344727,,4.444815397262573,1,True,159
129,NeuralNetTorch_r79_BAG_L1_FULL,0.43478260869565216,,accuracy,0.025679826736450195,,3.7102320194244385,0.025679826736450195,,3.7102320194244385,1,True,123
130,WeightedEnsemble_L2_FULL,0.43478260869565216,,accuracy,0.02771759033203125,,4.205090284347534,0.0020377635955810547,,0.4948582649230957,2,True,198
131,KNeighborsDist_BAG_L1,0.391304347826087,0.7993527508090615,accuracy,0.001573324203491211,0.007078409194946289,0.010452747344970703,0.001573324203491211,0.007078409194946289,0.010452747344970703,1,True,2
134,KNeighborsUnif_BAG_L1,0.391304347826087,0.686084142394822,accuracy,0.008885622024536133,0.31424927711486816,0.005549430847167969,0.008885622024536133,0.31424927711486816,0.005549430847167969,1,True,1
132,KNeighborsUnif_BAG_L1_FULL,0.391304347826087,,accuracy,0.0020570755004882812,0.31424927711486816,0.005549430847167969,0.0020570755004882812,0.31424927711486816,0.005549430847167969,1,True,109
133,KNeighborsDist_BAG_L1_FULL,0.391304347826087,,accuracy,0.005642414093017578,0.007078409194946289,0.010452747344970703,0.005642414093017578,0.007078409194946289,0.010452747344970703,1,True,110
135,WeightedEnsemble_L3,,0.941747572815534,accuracy,,9.238577127456665,1325.5879874229431,,0.0,0.3237497806549072,3,False,108
136,LightGBM_BAG_L2,,0.941747572815534,accuracy,,9.238577127456665,1325.2642376422882,,0.07238221168518066,9.45171308517456,2,False,93
137,LightGBM_r96_BAG_L2,,0.9385113268608414,accuracy,,9.189217567443848,1319.1031930446625,,0.02302265167236328,3.290668487548828,2,False,107
138,LightGBMLarge_BAG_L2,,0.9385113268608414,accuracy,,9.207267045974731,1352.5994532108307,,0.04107213020324707,36.78692865371704,2,False,101
139,LightGBM_r131_BAG_L2,,0.9385113268608414,accuracy,,9.20897388458252,1330.3992791175842,,0.042778968811035156,14.586754560470581,2,False,104
140,CatBoost_r177_BAG_L2,,0.9385113268608414,accuracy,,9.247813940048218,1553.1284518241882,,0.0816190242767334,237.31592726707458,2,False,102
141,XGBoost_BAG_L2,,0.9352750809061489,accuracy,,9.21380615234375,1328.8695578575134,,0.047611236572265625,13.05703330039978,2,False,99
142,LightGBMXT_BAG_L2,,0.9320388349514563,accuracy,,9.235145330429077,1320.7419891357422,,0.06895041465759277,4.92946457862854,2,False,92
143,CatBoost_r9_BAG_L2,,0.9320388349514563,accuracy,,9.272120237350464,1481.373993396759,,0.10592532157897949,165.56146883964539,2,False,106
144,NeuralNetTorch_BAG_L2,,0.9320388349514563,accuracy,,9.805214405059814,1340.0125348567963,,0.6390194892883301,24.200010299682617,2,False,100
145,CatBoost_BAG_L2,,0.9288025889967637,accuracy,,9.25782585144043,1520.6721436977386,,0.09163093566894531,204.859619140625,2,False,96
146,NeuralNetTorch_r79_BAG_L2,,0.9255663430420712,accuracy,,9.84731650352478,1339.2032616138458,,0.6811215877532959,23.390737056732178,2,False,103
147,ExtraTreesEntr_BAG_L2,,0.9223300970873787,accuracy,,9.296000719070435,1316.6723573207855,,0.1298058032989502,0.859832763671875,2,False,98
148,NeuralNetFastAI_r191_BAG_L2,,0.9223300970873787,accuracy,,9.326704025268555,1330.2336370944977,,0.1605091094970703,14.421112537384033,2,False,105
